wind_speed_m_per_s,wind_direction_deg,yaw_angles_deg_by_turbine
13.000000,252.500000,"[-4.2857142857142865, -18.59523809523809, -17.392857142857142, 20.0, -20.0, -16.45238095238095, -19.357142857142854, -15.928571428571429, 20.0, 20.0, 20.0, -20.0, -12.666666666666666, 20.0, -15.226190476190474, -18.874999999999996, -20.0]"
13.000000,257.500000,"[-1.2678571428571432, -18.11904761904762, -16.023809523809522, 20.0, -20.0, -15.428571428571427, -18.309523809523807, -18.059523809523807, 20.0, -18.982142857142858, 20.0, 20.0, 18.624999999999996, -20.0, 13.559523809523808, -18.803571428571427, 20.0]"
13.000000,262.500000,"[-12.214285714285715, -18.238095238095237, 9.48214285714286, 20.0, -20.0, -17.619047619047617, -18.619047619047617, -17.86904761904762, 20.0, -16.57142857142857, -20.0, -20.0, -20.0, -20.0, 16.77380952380953, -18.66071428571428, -20.0]"
13.000000,267.500000,"[-17.142857142857142, -16.404761904761905, 9.285714285714286, -20.0, -20.0, -18.91071428571428, -16.988095238095234, -16.773809523809522, -20.0, 16.46428571428572, 20.0, 20.0, -20.0, -20.0, 19.57142857142857, -18.66071428571428, 20.0]"
13.000000,272.500000,"[-17.488095238095237, -10.440476190476192, 15.875, -20.0, -20.0, -19.125, -16.57142857142857, -17.892857142857142, -20.0, -18.732142857142854, 20.0, -20.0, -19.357142857142854, -20.0, 20.0, -18.392857142857142, 20.0]"
13.000000,277.500000,"[-18.488095238095237, -9.666666666666666, -19.214285714285715, -20.0, -20.0, -18.89285714285714, -18.369047619047617, -14.285714285714285, 20.0, -17.630952380952376, 19.785714285714285, -20.0, -15.928571428571429, 20.0, 20.0, -18.928571428571423, 20.0]"
13.000000,282.500000,"[-18.89285714285714, -14.107142857142858, -18.07142857142857, 20.0, -20.0, -19.0, -19.214285714285715, 0.0, 20.0, 15.499999999999998, 17.142857142857146, -20.0, -12.095238095238097, 20.0, -20.0, -18.023809523809522, 20.0]"
13.000000,287.500000,"[-16.797619047619047, 17.97619047619048, 11.976190476190476, 20.0, -20.0, -18.767857142857142, -19.142857142857142, 0.0, 20.0, 16.96428571428572, -12.309523809523812, -20.0, -14.0, 20.0, -20.0, 17.39285714285715, -20.0]"
13.000000,292.500000,"[-15.428571428571427, 19.803571428571427, 5.166666666666668, -20.0, 19.67857142857143, 18.630952380952383, -19.160714285714285, 0.0, -20.0, -19.053571428571427, -12.083333333333332, 20.0, 18.142857142857146, 20.0, 20.0, 12.92857142857143, -20.0]"
13.000000,297.500000,"[-17.142857142857142, 20.0, -10.654761904761903, -20.0, 17.880952380952383, 17.33333333333334, -19.035714285714285, -8.571428571428571, -20.0, -17.142857142857142, -17.142857142857142, 20.0, 18.250000000000007, -20.0, -20.0, 13.374999999999998, 20.0]"
13.000000,302.500000,"[-19.0, 20.0, -17.46428571428571, 20.0, 16.702380952380956, 15.964285714285719, -18.202380952380953, 17.52380952380953, -20.0, -15.553571428571427, 19.357142857142854, -20.0, 18.874999999999996, -20.0, -20.0, 18.04761904761905, 20.0]"
13.000000,307.500000,"[-19.017857142857142, 19.482142857142858, -19.892857142857146, -20.0, 13.017857142857142, 12.785714285714288, -15.976190476190476, 20.0, -20.0, 17.60714285714286, 17.142857142857146, -20.0, -18.678571428571423, -20.0, 20.0, 20.0, 20.0]"
13.000000,312.500000,"[-19.08928571428571, -16.035714285714285, -20.0, 20.0, 0.0, 0.0, -7.547619047619048, -20.0, -20.0, 18.785714285714285, -13.833333333333334, -20.0, -17.392857142857142, 20.0, 20.0, -20.0, -20.0]"
13.000000,317.500000,"[-18.69642857142857, 9.714285714285715, 20.0, 20.0, 0.0, -20.0, 0.0, -20.0, 20.0, 16.60714285714286, 14.63095238095238, 20.0, -11.910714285714285, 20.0, 20.0, -18.64285714285714, -20.0]"
13.000000,322.500000,"[-18.416666666666664, 9.952380952380954, -20.0, -20.0, -12.41666666666667, 0.0, -20.0, 20.0, -20.0, -16.59523809523809, -18.154761904761905, 20.0, -7.059523809523809, 20.0, -20.0, 14.285714285714285, -20.0]"
13.000000,327.500000,"[-19.428571428571427, 16.30357142857143, -20.0, -20.0, -17.428571428571427, 0.0, -20.0, -20.0, -20.0, -17.59523809523809, -16.857142857142854, 20.0, -12.642857142857142, 20.0, -20.0, 1.535714285714286, -20.0]"
13.000000,332.500000,"[-19.214285714285715, -19.08928571428571, -20.0, 20.0, -18.57142857142857, 7.089285714285715, 0.0, 20.0, -20.0, -17.309523809523807, -15.45238095238095, -20.0, -17.940476190476193, -20.0, -20.0, 0.0, -20.0]"
13.000000,337.500000,"[-17.809523809523807, 16.73214285714286, 20.0, 20.0, -18.45238095238095, -15.654761904761903, -15.226190476190474, 20.0, -20.0, -18.91071428571428, -17.38095238095238, -20.0, -18.66071428571428, -20.0, -20.0, 0.0, -20.0]"
13.000000,342.500000,"[-12.982142857142858, 4.547619047619048, 20.0, 20.0, -18.803571428571427, -18.803571428571427, -19.410714285714285, 20.0, -20.0, -20.0, -17.142857142857142, -20.0, -18.107142857142858, -20.0, 20.0, 0.0, 20.0]"
13.000000,347.500000,"[-10.702380952380954, 1.8750000000000004, 20.0, -20.0, -19.464285714285715, -20.0, -20.0, -20.0, 20.0, 18.678571428571423, -16.803571428571427, 20.0, -19.160714285714285, 20.0, 20.0, 0.0, 20.0]"
13.000000,352.500000,"[-15.428571428571427, 0.0, 20.0, -20.0, -16.82142857142857, 20.0, -20.0, 20.0, 20.0, 15.339285714285712, -17.82142857142857, 20.0, -18.82142857142857, -20.0, 20.0, -16.988095238095234, 20.0]"
13.000000,357.500000,"[-12.619047619047619, 0.0, -20.0, 19.624999999999996, -10.785714285714286, 20.0, -20.0, -20.0, -19.696428571428573, 14.547619047619046, -19.5, 20.0, -19.08928571428571, 20.0, -20.0, 19.696428571428573, 20.0]"
15.000000,2.500000,"[0.0, 0.0, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, 2.482142857142858, 0.0, 0.0, 0.0, -2.154761904761905, 0.0, -2.482142857142858, -2.4761904761904767, -2.3333333333333335, 0.0]"
15.000000,7.500000,"[0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 2.482142857142858, -2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, -2.482142857142858, 2.4761904761904767, 2.4761904761904767, 0.0]"
15.000000,12.500000,"[0.0, 2.160714285714286, -2.2023809523809526, -2.3928571428571432, 0.0, 2.4761904761904767, -2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, -2.482142857142858, 2.4761904761904767, -2.4761904761904767, 0.0]"
15.000000,17.500000,"[0.0, -2.464285714285715, 0.0, -5.345238095238094, 0.0, 2.4761904761904767, -2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, -2.482142857142858, -2.4761904761904767, -2.4761904761904767, 0.0]"
15.000000,22.500000,"[0.0, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, -2.482142857142858, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 2.482142857142858, -2.482142857142858, 2.4761904761904767, 0.0]"
15.000000,27.500000,"[0.0, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, -2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, 3.1428571428571432, 0.0, 2.482142857142858, -2.482142857142858, 2.4761904761904767, 3.1071428571428577]"
15.000000,32.500000,"[0.0, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 2.482142857142858, 2.482142857142858, 2.4761904761904767, 0.0]"
15.000000,37.500000,"[0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 2.482142857142858, 2.4761904761904767, 0.0]"
15.000000,42.500000,"[0.0, 2.4761904761904767, 0.0, 2.0000000000000004, 0.0, 2.4761904761904767, 2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 2.482142857142858, -2.4761904761904767, 0.0]"
15.000000,47.500000,"[0.0, 2.4761904761904767, 0.0, 2.1428571428571432, 0.0, 2.4761904761904767, -2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 2.4761904761904767, -2.4761904761904767, 0.0]"
15.000000,52.500000,"[-2.285714285714286, -2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, -2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, -2.4761904761904767, -2.4761904761904767, 0.0]"
15.000000,57.500000,"[-2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, -2.4761904761904767, -2.482142857142858, 0.0, 0.0, 0.0, 0.0, 0.0, 2.452380952380953, -2.4761904761904767, 2.482142857142858, 0.0]"
15.000000,62.500000,"[-2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, -2.482142857142858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 2.4761904761904767, 0.0]"
15.000000,67.500000,"[-2.482142857142858, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, 2.482142857142858, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, 0.0]"
15.000000,72.500000,"[-2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, -2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, 0.0]"
15.000000,77.500000,"[2.482142857142858, -2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, -2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, -2.4761904761904767, 0.0]"
15.000000,82.500000,"[2.482142857142858, -2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.452380952380953, 2.4761904761904767, 0.0]"
15.000000,87.500000,"[2.4761904761904767, -2.4761904761904767, 0.0, 0.0, -2.3809523809523814, -2.4761904761904767, -2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0]"
15.000000,92.500000,"[-2.4761904761904767, -2.482142857142858, 0.0, 0.0, 2.4761904761904767, 2.4761904761904767, 2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0]"
15.000000,97.500000,"[2.4761904761904767, 2.482142857142858, 0.0, 0.0, -2.4761904761904767, -2.4761904761904767, 2.4761904761904767, -2.482142857142858, 0.0, 0.0, 0.0, 0.0, -2.4285714285714293, 0.0, 0.0, -2.4761904761904767, 0.0]"
15.000000,102.500000,"[-2.4761904761904767, 2.482142857142858, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, -2.4761904761904767, -2.482142857142858, 0.0, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, -2.4761904761904767, 0.0]"
15.000000,107.500000,"[-2.4761904761904767, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, -2.4761904761904767, 2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, 0.0]"
15.000000,112.500000,"[2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 2.4761904761904767, -2.4761904761904767, 2.482142857142858, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, -2.440476190476191, 0.0]"
15.000000,117.500000,"[2.4761904761904767, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, 2.3571428571428577, 2.4761904761904767, 2.482142857142858, 0.0, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,122.500000,"[2.4761904761904767, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, 0.0, -2.4761904761904767, 2.482142857142858, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,127.500000,"[-2.4761904761904767, -2.440476190476191, 0.0, 0.0, -2.482142857142858, 0.0, -2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,132.500000,"[-2.4761904761904767, 0.0, 0.0, 0.0, -2.482142857142858, 0.0, -2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,137.500000,"[-2.4761904761904767, 0.0, 0.0, 0.0, 2.482142857142858, 0.0, -2.482142857142858, 2.410714285714286, -2.446428571428572, 0.0, 0.0, 0.0, -2.482142857142858, 0.0, 0.0, 0.0, 0.0]"
15.000000,142.500000,"[2.4761904761904767, 0.0, 0.0, 0.0, 2.482142857142858, -1.6547619047619053, -2.482142857142858, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,147.500000,"[2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 7.357142857142858, 2.482142857142858, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 2.482142857142858, 0.0, 0.0, 0.0, 0.0]"
15.000000,152.500000,"[2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 2.482142857142858, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4285714285714293]"
15.000000,157.500000,"[-2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 2.482142857142858, 0.0, -2.4761904761904767, 0.0, 2.446428571428572, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767]"
15.000000,162.500000,"[-2.482142857142858, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, 2.3095238095238098, -2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767]"
15.000000,167.500000,"[2.482142857142858, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, -2.3095238095238098, 2.4761904761904767, 0.0, 0.0, 0.0, -2.464285714285715]"
15.000000,172.500000,"[2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, 2.464285714285715, -2.4761904761904767, 0.0, 0.0, 0.0, 2.2142857142857144]"
15.000000,177.500000,"[-2.482142857142858, 0.0, 0.0, -1.8452380952380958, -2.482142857142858, 0.0, 2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 2.4761904761904767, -2.1071428571428577, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,182.500000,"[-2.4761904761904767, 0.0, 0.0, -2.160714285714286, 2.482142857142858, 0.0, 2.4761904761904767, 0.0, -2.482142857142858, 0.0, -2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, 2.095238095238096, 0.0]"
15.000000,187.500000,"[2.482142857142858, 0.0, 0.0, 0.0, 2.482142857142858, 0.0, -2.404761904761905, 0.0, -2.482142857142858, 0.0, -2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,192.500000,"[2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, -2.482142857142858, 0.0, -2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, -5.7142857142857135]"
15.000000,197.500000,"[-2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, -2.482142857142858, -2.1964285714285716, 2.4761904761904767, -4.982142857142856, -2.4761904761904767, 0.0, 0.0, 0.0, -4.3928571428571415]"
15.000000,202.500000,"[-2.482142857142858, 0.0, 0.0, 0.0, 2.4761904761904767, -2.071428571428572, 0.0, 0.0, 2.482142857142858, -2.4761904761904767, 2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,207.500000,"[-2.482142857142858, 0.0, -2.035714285714286, 4.5357142857142865, -2.4761904761904767, 0.0, 0.0, 0.0, 2.482142857142858, 2.345238095238096, -2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,212.500000,"[2.482142857142858, 0.0, 2.160714285714286, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 2.482142857142858, 0.0, -2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,217.500000,"[2.482142857142858, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, -2.482142857142858, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0]"
15.000000,222.500000,"[2.482142857142858, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, -2.482142857142858, 0.0, 2.339285714285715, 2.0000000000000004, 0.0, 0.0, 2.3571428571428577]"
15.000000,227.500000,"[2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, -2.482142857142858, -2.3928571428571432, 0.0, 2.452380952380953, 0.0, 0.0, -2.4761904761904767]"
15.000000,232.500000,"[2.464285714285715, 0.0, 0.0, -2.404761904761905, -2.482142857142858, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 2.482142857142858, -2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, -2.4761904761904767]"
15.000000,237.500000,"[0.0, 0.0, 0.0, -2.4761904761904767, -2.482142857142858, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 2.482142857142858, -2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, 2.4761904761904767]"
15.000000,242.500000,"[0.0, 0.0, 0.0, 2.4761904761904767, -2.482142857142858, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, -2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, -2.4761904761904767]"
15.000000,247.500000,"[0.0, 0.0, 0.0, 2.4761904761904767, 2.482142857142858, 0.0, 0.0, 0.0, -2.4761904761904767, -2.1428571428571432, -2.4761904761904767, 2.482142857142858, 0.0, -2.4761904761904767, 0.0, 0.0, -2.4761904761904767]"
15.000000,252.500000,"[0.0, 0.0, 0.0, -2.4761904761904767, 2.482142857142858, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, -2.4761904761904767, 2.4761904761904767, 0.0, -2.4761904761904767, 0.0, 0.0, 2.4761904761904767]"
15.000000,257.500000,"[0.0, 0.0, 0.0, -2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, -2.4761904761904767, -2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767]"
15.000000,262.500000,"[0.0, 0.0, 0.0, -2.482142857142858, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 2.4761904761904767, 2.4761904761904767, 0.0, 2.4761904761904767, 0.0, 0.0, 2.4761904761904767]"
15.000000,267.500000,"[0.0, 0.0, 0.0, 2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, -2.4761904761904767, -2.4761904761904767, 2.0000000000000004, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767]"
15.000000,272.500000,"[0.0, 0.0, 0.0, 2.482142857142858, 2.4761904761904767, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, -2.3095238095238098, 2.4761904761904767, 0.0, 2.4761904761904767, -2.1964285714285716, 0.0, -2.4761904761904767]"
15.000000,277.500000,"[0.0, 0.0, 0.0, 2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, -2.4761904761904767, -2.4761904761904767, 0.0, -2.4761904761904767]"
15.000000,282.500000,"[0.0, 0.0, 0.0, -2.4761904761904767, -2.464285714285715, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, -2.4761904761904767, -2.482142857142858, 0.0, -2.4761904761904767]"
15.000000,287.500000,"[0.0, 0.0, 0.0, -2.4761904761904767, -2.035714285714286, 0.0, 0.0, 0.0, -2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, -2.482142857142858, -2.4761904761904767, 0.0, 2.4761904761904767]"
15.000000,292.500000,"[0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 2.482142857142858, 0.0, 0.0, -2.4761904761904767, 0.0, -2.482142857142858, 2.482142857142858, 0.0, 2.4761904761904767]"
15.000000,297.500000,"[0.0, -2.1904761904761907, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, 0.0, 2.482142857142858, 2.482142857142858, 0.0, -2.4761904761904767]"
15.000000,302.500000,"[0.0, -2.1428571428571432, 0.0, -2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, 2.482142857142858, 2.482142857142858, 0.0, -2.4761904761904767]"
15.000000,307.500000,"[0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 0.0, 0.0, 2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, -2.4761904761904767, 0.0, -2.4761904761904767]"
15.000000,312.500000,"[0.0, 0.0, -2.3571428571428577, -2.4761904761904767, 0.0, 0.0, 0.0, -2.3333333333333335, -2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, -2.4761904761904767, -2.482142857142858, -1.3809523809523814, -2.482142857142858]"
15.000000,317.500000,"[0.0, 0.0, -2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, -2.4761904761904767, -2.482142857142858, 0.0, 2.482142857142858]"
15.000000,322.500000,"[0.0, 0.0, 2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, 0.0, -2.4761904761904767, 2.482142857142858, 0.0, 2.4761904761904767]"
15.000000,327.500000,"[0.0, 0.0, 2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, 0.0, -2.4761904761904767, 2.482142857142858, 0.0, 2.4761904761904767]"
15.000000,332.500000,"[0.0, 0.0, 2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, -2.4761904761904767, 2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, 2.4761904761904767, 1.4880952380952384, 2.4761904761904767]"
15.000000,337.500000,"[0.0, 0.0, -2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, -2.482142857142858, 2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, 2.4761904761904767, 0.0, 2.4761904761904767]"
15.000000,342.500000,"[0.0, 0.0, -2.4761904761904767, -2.4761904761904767, 0.0, 0.0, 0.0, -2.482142857142858, 2.4761904761904767, 0.0, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, -2.4761904761904767, 0.0, -2.4761904761904767]"
15.000000,347.500000,"[0.0, 0.0, -2.4761904761904767, 2.464285714285715, 0.0, 0.0, -2.023809523809524, 2.482142857142858, -2.464285714285715, 0.0, 0.0, 2.4761904761904767, 0.0, -2.4761904761904767, -2.4761904761904767, 0.0, 2.4761904761904767]"
15.000000,352.500000,"[0.0, 0.0, -2.4761904761904767, 2.1071428571428577, 0.0, -2.4107142857142865, -2.464285714285715, 2.482142857142858, -2.2142857142857144, 0.0, 0.0, 2.4761904761904767, 0.0, 2.4761904761904767, -2.4761904761904767, 0.0, 2.464285714285715]"
15.000000,357.500000,"[0.0, 0.0, 2.4761904761904767, 0.0, 0.0, -2.4761904761904767, -2.4761904761904767, 2.482142857142858, 0.0, 0.0, 0.0, 2.464285714285715, 0.0, -2.4761904761904767, 2.4761904761904767, 0.0, -2.1071428571428577]"
17.000000,2.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,7.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,12.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,17.500000,"[0.0, 0.0, 0.0, -20.0, 0.0, 0.0, 0.0, 0.0, -20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,22.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0]"
17.000000,27.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,32.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,37.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,42.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,47.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,52.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,57.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,62.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,67.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.000000,72.500000,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
